IDArkeoGIS;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;IdArk;IdPactols;IdAat
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Tutup;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Saringan;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Saringan;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Saringan;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Corong;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Corong;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Corong;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Lesung;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Lesung;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Lesung;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Cangkir;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Cangkir;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Cangkir;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Piring;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Piring;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Piring;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Pot mini;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Pot mini;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Pot mini;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Lainnya;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Lainnya;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Lainnya;Both;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Tidak terdokumentasi;Import;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Tidak terdokumentasi;Local;;;
;Artefak / Benda Bergerak;Keramik;Peralatan masak;Tidak terdokumentasi;Both;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Ubin;;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Hipokausta;;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Sekat;;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Bata;;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Lainnya;;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Ubin;Prasasti;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Hipokausta;Prasasti;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Sekat;Prasasti;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Bata;Prasasti;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Lainnya;Prasasti;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Lainnya;Panci tungku;;;
;Artefak / Benda Bergerak;Keramik;Terakota arsitektural;Lainnya;Ubin tungku;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Patung kecil;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Lampu;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Tekstil;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Perhiasan;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Permainan;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Token;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Andiron;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Sling;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Crucible;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Briqueting;;;;
;Artefak / Benda Bergerak;Keramik;Lainnya;Pembakar parfum;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;;;;;
;Artefak / Benda Bergerak;Logam;Peralatan masak;;;;;
;Artefak / Benda Bergerak;Logam;Perlengkapan kuda;;;;;
;Artefak / Benda Bergerak;Logam;Koin;;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;;;;;
;Artefak / Benda Bergerak;Logam;Lainnya;;;;;
;Artefak / Benda Bergerak;Logam;Alat;;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Helm;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Pedang;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Tombak;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Perisai;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Pelindung dada;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Kapak;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Sling;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Mata panah;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Belati;;;;
;Artefak / Benda Bergerak;Logam;Persenjataan;Lainnya;;;;
;Artefak / Benda Bergerak;Logam;Perlengkapan kuda;Kekang;;;;
;Artefak / Benda Bergerak;Logam;Perlengkapan kuda;Gesper;;;;
;Artefak / Benda Bergerak;Logam;Perlengkapan kuda;Sepatu kuda;;;;
;Artefak / Benda Bergerak;Logam;Perlengkapan kuda;Kereta;;;;
;Artefak / Benda Bergerak;Logam;Koin;Gold;;;;
;Artefak / Benda Bergerak;Logam;Koin;Silver;;;;
;Artefak / Benda Bergerak;Logam;Koin;Bronze;;;;
;Artefak / Benda Bergerak;Logam;Koin;Pewter;;;;
;Artefak / Benda Bergerak;Logam;Koin;Electrum;;;;
;Artefak / Benda Bergerak;Logam;Koin;Koin berlapis;;;;
;Artefak / Benda Bergerak;Logam;Koin;Uang palsu;;;;
;Artefak / Benda Bergerak;Logam;Koin;Lainnya;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Fibula;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Peniti;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Gelang lengan;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Ikat pinggang;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Liontin;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Anting;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Lainnya;;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Gelang lengan;Torque;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Gelang lengan;Gelang;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Gelang lengan;Cincin;;;
;Artefak / Benda Bergerak;Logam;Perhiasan;Gelang lengan;Gelang kaki;;;
;Artefak / Benda Bergerak;Logam;Lainnya;Batangan;;;;
;Artefak / Benda Bergerak;Logam;Lainnya;Terak;;;;
;Artefak / Benda Bergerak;Logam;Lainnya;Patung kecil;;;;
;Artefak / Benda Bergerak;Logam;Alat;Sabit;;;;
;Artefak / Benda Bergerak;Logam;Alat;Palu;;;;
;Artefak / Benda Bergerak;Logam;Alat;Kapak;;;;
;Artefak / Benda Bergerak;Logam;Alat;Pisau;;;;
;Artefak / Benda Bergerak;Logam;Alat;Gunting;;;;
;Artefak / Benda Bergerak;Logam;Alat;Paku;;;;
;Artefak / Benda Bergerak;Logam;Alat;Perlengkapan mandi;;;;
;Artefak / Benda Bergerak;Logam;Alat;Beban;;;;
;Artefak / Benda Bergerak;Logam;Alat;Pahat dingin;;;;
;Artefak / Benda Bergerak;Logam;Alat;Lainnya;;;;
;Artefak / Benda Bergerak;Batu;Mozaik;;;;;
;Artefak / Benda Bergerak;Batu;Patung;;;;;
;Artefak / Benda Bergerak;Batu;Alat;;;;;
;Artefak / Benda Bergerak;Batu;Persenjataan;;;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;;;;;
;Artefak / Benda Bergerak;Batu;Lainnya;;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;;;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;Batu pasir;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;Basalt;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;Riolit;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;Batu api;;;
;Artefak / Benda Bergerak;Batu;Alat;Penggiling;Lainnya;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;Batu pasir;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;Basalt;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;Riolit;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;Batu api;;;
;Artefak / Benda Bergerak;Batu;Alat;Kapak;Lainnya;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;Batu pasir;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;Basalt;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;Riolit;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;Batu api;;;
;Artefak / Benda Bergerak;Batu;Alat;Pengikis;Lainnya;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;Batu pasir;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;Basalt;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;Riolit;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;Batu api;;;
;Artefak / Benda Bergerak;Batu;Alat;Pemoles;Lainnya;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;Batu pasir;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;Basalt;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;Riolit;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;Batu api;;;
;Artefak / Benda Bergerak;Batu;Alat;Lainnya;Lainnya;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Batu pasir;;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Batu gamping;;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Marble;;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Lainnya;;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Batu pasir;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Batu pasir;Dekorasi;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Batu gamping;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Batu gamping;Dekorasi;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Marble;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Marble;Dekorasi;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Lainnya;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Architectural Stone;Lainnya;Dekorasi;;;
;Artefak / Benda Bergerak;Batu;Patung;Batu pasir;;;;
;Artefak / Benda Bergerak;Batu;Patung;Batu gamping;;;;
;Artefak / Benda Bergerak;Batu;Patung;Marble;;;;
;Artefak / Benda Bergerak;Batu;Patung;Lainnya;;;;
;Artefak / Benda Bergerak;Batu;Patung;Batu pasir;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Patung;Batu gamping;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Patung;Marble;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Patung;Lainnya;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Batu batas;;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Stela;;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Sarkofagus;;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Lainnya;;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Batu batas;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Stela;Prasasti;;;
;Artefak / Benda Bergerak;Batu;Lainnya;Sarkofagus;Prasasti;;;
;Artefak / Benda Bergerak;Tulang;Tulang hewan;;;;;
;Artefak / Benda Bergerak;Tulang;Tulang manusia;;;;;
;Artefak / Benda Bergerak;Tulang;Tidak diketahui;;;;;
;Artefak / Benda Bergerak;Tulang;Tulang manusia;Lainnya;;;;
;Artefak / Benda Bergerak;Tulang;Tulang manusia;Marquetry;;;;
;Artefak / Benda Bergerak;Tulang;Tulang manusia;Alat;;;;
;Artefak / Benda Bergerak;Tulang;Tulang manusia;Perhiasan;;;;
;Artefak / Benda Bergerak;Tulang;Tulang hewan;Marquetry;;;;
;Artefak / Benda Bergerak;Tulang;Tulang hewan;Alat;;;;
;Artefak / Benda Bergerak;Tulang;Tulang hewan;Perhiasan;;;;
;Artefak / Benda Bergerak;Tulang;Tulang hewan;Lainnya;;;;
;Artefak / Benda Bergerak;Tulang;Tidak diketahui;Marquetry;;;;
;Artefak / Benda Bergerak;Tulang;Tidak diketahui;Alat;;;;
;Artefak / Benda Bergerak;Tulang;Tidak diketahui;Perhiasan;;;;
;Artefak / Benda Bergerak;Tulang;Tidak diketahui;Lainnya;;;;
;Artefak / Benda Bergerak;Kaca;Perhiasan;;;;;
;Artefak / Benda Bergerak;Kaca;Peralatan masak;;;;;
;Artefak / Benda Bergerak;Kaca;Jendela;;;;;
;Artefak / Benda Bergerak;Kaca;Lainnya;;;;;
;Artefak / Benda Bergerak;Kaca;Perhiasan;Pearl;;;;
;Artefak / Benda Bergerak;Kaca;Perhiasan;Gelang;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perhiasan;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perahu;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Komponen bangunan;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Artefak / Benda Bergerak;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Peralatan;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Barrel;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Peralatan masak;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Alat;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Patung;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Anyaman;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Tali;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Kulit;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Tekstil;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Lainnya;;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perahu;Perahu dayung;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perahu;Pirogue;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perahu;Kapal;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Komponen bangunan;Casing;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Komponen bangunan;Shingle;;;;
;Artefak / Benda Bergerak;Lainnya;Lapisan;;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik other shape;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Lainnya;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik plano-convex;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik silindris;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik barel;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik bitronkonikal;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik spherical;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik undetermined;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Amber;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Lignite;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank anthropomorphic;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank anthropozoomorphic;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank other animal;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank undetermined shape;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik discoid;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik cylindrical;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik berbentuk barel;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik bitronkonikal;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik spherical;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik plano-convex;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik other shape;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Manik-manik undetermined;;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Bahan manik cakram;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perhiasan;Kerang;;;;
;Artefak / Benda Bergerak;Bahan nabati - organik;Perhiasan;Karang;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Piring;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Tidak terdokumentasi;;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Agate;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Albite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Barite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Calcite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Diorite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Jasper;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Jet;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Malachite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Marble;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Quartz;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Steatite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Tufa;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Variscite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Block;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Agate;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Albite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Barite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Calcite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Diorite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Jasper;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Jet;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Malachite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Marble;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Quartz;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Steatite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Tufa;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Variscite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Chip;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Agate;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Albite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Barite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Calcite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Diorite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Jasper;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Jet;;;
