SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_502;Watu Sika Rock Art Site;Maluku | Kiltai, Seram Timur, East Seram, Maluku | Seram;;4326;130.937317;-3.866433;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;DOI: 10.24832/kapata.v14i2.534;Description: The motif displayed was dark red using ochre material (hematite) using brush and spray techniques, the type of painting is in the form of dots, lines, outlines, solids, and negatives. The identified rock art specifically, i.e., human figure, negative hand stencil, boat motif, geometric motif, vertical stripe motif, fish motif, and remnants of unidentified motifs. Many rock arts were faded out, some were covered in moss, insect nests, exposed to water flow, and flaking of the cliff wall. On Watu Sika cliff, the remnants of insect nests were yellowish red, and the natural rocks were red were due to the natural process on the cliff wall which can interfere rock art identification. However, as the materials used for rock art on cliff wall were different, so the rock art motif could be identified, and the remaining of the insect nest and the red color of the rock could be distinguished. Based on the results of the analysis it is known that there are 66 rock art motifs on this site, consisting of 10.5% of figurative motifs, 25.7% of non-figurative motifs, and the total of unidentified motifs were 63.8 % of the remaining motifs. It used spray techniques of 45 motifs predominantly, brush techniques as many as 20 motifs, and combination of brush and spray technique was 1 motif. The height of the wall panels of rock art from the terrace surface of the cliff up to the ceiling ranged from about 0.7 to 2.5 meters. Rock art panels on the wall of Watu Sika Cliff could be seen by standing on a boat or sitting on a cliff terrace to see the rock art motifs at a close range.
IPAD_503;Dunwahan / Dudumahan / Ohidair;Maluku | 9MJJ+934, Ohoidertawun, Kei Kecil, Sotheast Maluku Regency, Maluku | Kei;;4326;132.628611;-5.626583;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;DOI: 10.24832/kapata.v14i2.534;Description: The scribbles of pictures or paintings on the cliff walls describe many daily life and human religious activities in the past. There are pictures in the shape of humans, sun, flora, and fauna. There is a picture of a boat showing the life of people at that time have known the means of transportation, especially in water transportation. There are also hand-printed paintings. | In tracing the origins of the rock art of Dunwahan, Allirol et.al conducted a study in the end of 19th century and noted a local legend that believed dogs and birds created the rock art. The images of these two types of animals were commonly engraved on the rock surface and were usually placed on top of the tomb for resting the dead in Kei Islands. It was believed that every spirit of the dead will be guided by dogs and birds from the tomb to their resting place in the caves in Dunwahan and the rock art was drawn for each and every spirit (Ballard 1988:144). P. Geurtjens reported that the rock art in Dunwahan was associated with the story of the conflict between the Urlima people and the Ursiwa people who battled in the strait between Kei Besar and Kei Kecil. The local story of the myth believed that the Urlima people at that time were cowards and did not have courage to sail their boats, since the Ursiwa people built rock walls around the Urlima boats. However, an old female shaman started the battle courageously which ended with the victory for the Urlima people. According to the legend, this battle and all of the heroes involved in the battle were depicted in the drawings on the wall of Dunwahan Cliff that were created by the spirits (Tichelman dan Gruyter 1944:37). Ballard described this site in detail and included the map of the location and the photograph of the Dunwahan Cliff which showed the four-level contour. His description also provided the location of the rock art and the location code. His report also presented the drawings of the rock art in Dunwahan, in addition to the rock art in East Timor (now known as Timor Leste), and the illustration on the lantaar design which was quoted from Geurtjens' report. Many of the geometric motifs in Dunwahan were similar to the lantaar design that consisted of round shaped ornaments that are different for every family. In Kai, the lantaar design was drawn on both sides of the boat. However, there were no pictures of the rock art in Ballard's reports. | Alternative_Name: Luvat Cave
IPAD_541;Tanjung Bintang Rock Art;Maluku | Buano Utara, Huamual Belakang, West Seram, Maluku | Buano;;4326;127.924601;-2.92675;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;https://doi.org/10.24832/kapata.v16i1.13-26;Description: The rock art niche is located about 80 meters above sea level. This rock art niche is located on a pretty high cliff wall, so it is relatively dangerous to climb it. Rock climbing types of equipments are required as an essential requirement of safety standards to reach the rock art niche. The characteristics of Austronesian rock art motifs are also similarly evident in the Hatupatola site and the Tanjung Bintang site, such as anthropomorphic, geometric, sun, and circle motifs, as well as being in a difficult to reach position, relatively high cliff face. Based on all the motifs that can still be observed, most of the shapes are still relatively looks clear, but some of the motifs appear to have faded, and there are also star motifs that are almost entirely eroded. In the sun-ray shape motif, apart from having faded in some parts, there are also indications of vandalism over the pigment in the core of the circle. One of the unique features of the sun-ray motif rock art at the Tanjung Bintang Site is the appearance of green pigments. Based on recorded and confirmed archaeological data so far, the green pigment in rock art in Maluku has never been found before.
IPAD_947;Rumasokat;Seram | Central Maluku;;4326;129.159806;-2.950444;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;;The rock art in Rumasokat is located in Negeri-Sawai Village, North Seram Sub-District, Central Maluku District, Seram Island, however, based on the site visit in 1998, all the rock drawings have faded. Currently, the only known rock art on the coastal cliff was found on the cliffs of the Hatusupun Cliff in the west of Negeri-Sawai Village. Nevertheless, according to the local villagers of Negeri-Sawai (Gozali, 2001), they have long before noticed a series of red and white images lined up on the cliffs in the east of the village. | The drawings in the Rumasokat site are positioned at an unreachable height of the cliff and is colored in red (ranging from dark red to pink), which show the characteristics of the Maluku Rock Art (GCM). The images are located in the area of the Austronesian-speaking community, however, apparently, there is no local oral tradition associated with the rock art. The images that are still visible were not drawn overlapping and several negative type hand stencils on the cliff are still visible but have faded considerably. There were three figures of the mamatua that were fully drawn (as silhouettes) and some were drawn as an outline drawing. Another drawing depicted a human figure holding a shield or bow (?), and long bench with some lines that were unrecognizable. There was a fish-like figure, but the body up to the head had badly deteriorated. These red images seem to have been made for a ritual purpose (Ballard, 1992), or for sea navigation signals (see Setiawan, 2010). Interestingly, there were also white images, but they were not drawn as fine as the red ones. The white images consisted of human figures, animals (?), several sketches and circles. Ballard (1992) claimed that the white rock art drawings had no link to any community associated with the red rock art.
IPAD_551;Aboru Iwa Cave;Haruku | Maluku;;4326;128.517056;-3.609111;;No;Documented;Not specified;;;Archaeological Sites;Burial / Cemetery / Kubur / Makam;;;;No;Salhuteru, M. (2006). Tradisi Penguburan Prasejarah di Desa Aboru Pulau Haruku Maluku Tengah. Kapata Arkeologi, 2(2 Juli), 60–67. https://doi.org/10.24832/kapata.v2i2.26;Located on the coast, there are also numerous caves in the inaccessible coral cliffs. This site shows traces of past human activity in the form of bones associated with pottery fragments. It is suspected that this cave site was a prehistoric burial site, where bodies were buried with funeral gifts in the form of plain or decorated pottery.
IPAD_550;Aboru Ama Ira'a Cave;Haruku | Maluku;;4326;128.500694;-3.606889;;No;Documented;Not specified;;;Archaeological Sites;Burial / Cemetery / Kubur / Makam;;;;No;Salhuteru, M. (2006). Tradisi Penguburan Prasejarah di Desa Aboru Pulau Haruku Maluku Tengah. Kapata Arkeologi, 2(2 Juli), 60–67. https://doi.org/10.24832/kapata.v2i2.26;This site is located in the interior of Aboru Village, 6 km from the village center. It can only be reached from the village center by walking along a path, crossing a river, then climbing a hill and descending a valley. The area is home to numerous caves nestled in the rocky cliffs, which are extremely difficult to reach. Among these caves, Ama Ira'a Cave is one of the largest. Access to this cave is extremely difficult due to damage caused by natural disasters, narrowing the space to only accommodate one person. At the bottom of the cave, which requires careful traversal due to the slippery, muddy terrain, are piles of human bones associated with pottery fragments. Surrounding the cave is a stone fence. It is suspected that these caves were a prehistoric settlement. However, due to their inaccessibility, further research has not been conducted.
IPAD_547;Mat Gugul Kakun / Batu Tulis Wamkana;Buru | Maluku;;4326;126.619497;-3.821362;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Salhuteru, M. (2009). Situs Lukisan Cadas di Desa Wamkana Kabupaten Buru Selatan. Kapata Arkeologi, 5(8 Juli), 69–77. https://doi.org/10.24832/kapata.v5i8.111;"Dancing human motifs, hand stencils, circles. | Mat Gugul means 'land lord', however, there is no explanation on the meaning of Kakun, but the two Mat Guguls which are known up to now in South Buru Region are Mat Gugul Mual and Mat Gugul Masbait. The name Mat Gugul Kakun was first introduced by Heekeren (1971), and then the name was mentioned again in the report by Ballard (1992) and by Setiawan (1994). The Archaeological Center of Ambon and the Cultural Heritage Conservation Center in Ternate recognized it as the Wamkana site, that refers to the name of the village. The rock art images found in Wamkana showed the characteristics of the Maluku rock art, located on unreachable coastal cliffs and were colored in red and were drawn superimposing on each other. The drawings did not show any dots but the drawings applied the brush technique and was located in the region of the Austronesian tradition. The cliff is 30 meters from the current coastline. If the images were assumed to be drawn 3000 years ago, then the cliff would be the border of the seashore, such as the Rumasokat and Dunwahan. The images are currently in an appalling condition and in fact one of the images located on the most lower part of the wall has apparently been scraped by a hard object as if trying to erase the drawing. Although the drawings are relatively in a poor condition – probably due to the direct exposure to the south wind that is known to be harsh and cold – however, some of the drawings still have clear red coloring (1992). This may possibly be due the position of the cliff that it is not facing the west or the east, so that it is not directly exposed to sunlight. The artist apparently has intentionally chosen this side of the cliff as the media for the rock art so that the images could be visible from the sea on the southern side. This ""strategy"" is similar to the strategy applied in drawing the images in the Rumasokat site that were positioned in such a way to be visible from the sea that is located in the northern part of the cliff. The rock art drawn on the walls consisted of simple figures of humans, vertical lines resembling the ""plus"" sign (also found in Dunwahan, Kei Kecil and Rumasokat, Seram), and in blocks of red color. Apparently the technique applied is similar to the technique in drawing the Rumasokat images, that were rather rough and with no stories attached to the drawings. In contrast, the rock art in Dunwahan was made with careful calculation and some images were made with a storyline."
IPAD_675;Kelo;Obi | North Maluku;;4326;127.947278;-1.488917;;No;Documented;Not specified;;;Archaeological Sites;Rockshelter / Rock shelter / Ceruk;;;;No;Bellwood, P., & O'Connor, S. (2007). Early ground axe technology in Wallacea: The first excavations on Obi Island. Antiquity, 81(313), 912-926. https://doi.org/10.1017/S0003598X00096022;A total of 585 stone artefacts were recorded: 52 from the Kelo 2 excavation and 3 from the surface
IPAD_751;Tawuwun Cave;Wetang | Maluku;;4326;129.516083;-7.843583;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;The cave known as Tawuwun is formed in the first (lowest to sea level) terrace on Wetang's north coast, approximately 8 m above sea level, and contains the most extensive gallery of paintings. Boats are the most common figurative subject in Tawuwun with at least 13 definite boats identified. The largest and best preserved, Boat A, appears to be a substantial craft with a frame-built planked hull.;O'Connor, S., Veth, P., Spriggs, M., Aplin, K., & St Pierre, E. (2010). Sailing the deep blue sea: The rock art of Wetang Island, Maluku Barat Daya, Indonesia. Rock Art Research, 27(2), 147–164.,
IPAD_752;Raitawuni 1/2;Wetang | Maluku;;4326;129.511889;-7.849192;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Raitawuni 1 is a series of small overhangs weathered into the wall of the third terrace on the headland. The art here is heavily water damaged or covered with calcium carbonate coatings and largely unidentifiable as specific motifs, with the exception of a square with an internal cross and a single possible anthropomorph. On the outside of Raitawuni 2, there were two main motif panels of red pigment art;one on the outer surface of the arch and another on the southward side where the arch joins with the parent terrace. The boats were all positioned on these outer regions of Raitawuni 2.,O'Connor, S., Veth, P., Spriggs, M., Aplin, K., & St Pierre, E. (2010). Sailing the deep blue sea: The rock art of Wetang Island, Maluku Barat Daya, Indonesia. Rock Art Research, 27(2), 147–164.,
