SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_411;Wamaraim Site;West Papua | 8G8R+M5M Fior, Fakfak Regency, West Papua;;4326;132.540417;-2.683278;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;;Description: The website is predominantly featuring palm tree images. Additionally, there is a picture of Matutuo. It is worn, backfired, and has red dots. At a height of 20 meters, images of interlocking palms and geometric lines are visible. The site faces eastward, with perpendicular brownish-white cliffs, named for the bird pictures it hosts. Known as Wamaraim with white markings on the field. On the cliff, there are images of upright palms, turtles, and lizards. Additionally, there is an image of a palm tree with an upward orientation. Additionally, there are fish shapes, dots, and various images with unidentified shapes. Furthermore, there is an image resembling an elongated piece of wood with a slightly pointed end. The central attraction of this site is a large painting of a white bird painted in the attempt to show internal organs ('X-ray'), drawn on a red background. This is known as a Wamarain bird, the name given to the cliff (Plates 29 and 105). Stencilled figures are dominated by completely drawn hands and with the arms often drawn in a dark red pigment, making them clearly visible (Plate 102). Other stencils cannot be identified. There are a couple of long thin objects with a pointed tip (Plates 101 and 106) and another with one tip pointed and the other oval (Plate 105
IPAD_412;Tapuraramo Site;West Papua | 8FJW+4F5 Andamata, Fakfak Regency, West Papua;;4326;132.496222;-2.66975;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;;Description: The cliff's condition manifests as a crevasse that directly overlooks the sea. The distance of the sea level at low tide is 4 meters. Pictures adorn the walls and ceilings. Images are arranged in clusters of different shapes and sizes, predominantly in red with a yellow hue. The cliff displays various images such as red dots, hands, boomerangs, geometric shapes, stripes, shields, lizards, fish, curved lines, circles, combs, and crescent moons, alongside some more obscure depictions. | Keywords: papua, west papua, fakfak
IPAD_413;Kokuit Uatmata Site;West Papua | 8FJW+4F5 Andamata, Fakfak Regency, West Papua;;4326;132.496222;-2.66975;;No;Documented;Not specified;Undefined;Undefined;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;;Description: The cliff's condition manifests as a crevasse that directly overlooks the sea. The distance of the sea level at low tide is 4 meters. Pictures adorn the walls and ceilings. Images are arranged in clusters of different shapes and sizes, predominantly in red with a yellow hue. The cliff displays various images such as red dots, hands, boomerangs, geometric shapes, stripes, shields, lizards, fish, curved lines, circles, combs, and crescent moons, alongside some more obscure depictions. | Keywords: papua, west papua, fakfak
IPAD_811;Kampung Lama Forir;Fakfak | Papua;;4326;132.629222;-2.718278;;No;Documented;Not specified;;;Archaeological Sites;Open-air site;;;;No;Sukandar, S. C. (2015). Jejak budaya penutur Austronesia pada situs Kampung Forir, Fakfak (The last vestiges of the Austronesian culture in Kampung Forir Site, Fakfak). Jurnal Penelitian Arkeologi Papua dan Papua Barat, 7(1).;Description: A survey of the Kampung Lama Forir site recorded archaeological remains consisting of six decorated pottery fragments: four rim sherds, one body sherd, and one base sherd. In addition, 23 plain pottery fragments were found, comprising 6 rim fragments, 14 body fragments, 2 base fragments, and 1 pot-lid handle fragment. The pottery finds are black and red in colour.
IPAD_812;Ndamirweru;Fakfak | Papua;;4326;132.619483;-2.714917;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Sukandar, S. C. (2015). Jejak budaya penutur Austronesia pada situs Kampung Forir, Fakfak (The last vestiges of the Austronesian culture in Kampung Forir Site, Fakfak). Jurnal Penelitian Arkeologi Papua dan Papua Barat, 7(1).;Description: Rock art is located on cliff overhangs, with motifs comprising hand stencils (seven on the northern side and three on the eastern side), dots, and turtles. The rock paintings are red in colour.
IPAD_813;Aintura;Fakfak | Papua;;4326;132.620917;-2.717467;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Sukandar, S. C. (2015). Jejak budaya penutur Austronesia pada situs Kampung Forir, Fakfak (The last vestiges of the Austronesian culture in Kampung Forir Site, Fakfak). Jurnal Penelitian Arkeologi Papua dan Papua Barat, 7(1).;Description: Rock art motifs comprise hand stencils, circles, cross marks and dots extending approximately 30 metres. The paintings are red in colour.
IPAD_814;Fotamramo;Fakfak | Papua;;4326;132.620317;-2.720017;;No;Documented;Not specified;;;Stationary Structures;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Sukandar, S. C. (2015). Jejak budaya penutur Austronesia pada situs Kampung Forir, Fakfak (The last vestiges of the Austronesian culture in Kampung Forir Site, Fakfak). Jurnal Penelitian Arkeologi Papua dan Papua Barat, 7(1).;Description: Rock art motifs include hand stencils, starfish, human figures, geometric shapes, masks and fish. The paintings are red and yellow in colour (Sukandar, 2012: 15–16).
IPAD_875;Safar 1;Fakfak | West Papua;;4326;132.466278;-2.628223;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This site is located on a small bay in the north-west part of Ogar Island. Red paintings are found on an overhanging cliff, facing west. The remains are scattered along the cliff for approximately 25 m, 2 to 8 m above sea level (asl). They mostly decorate the lower part of the cliff
IPAD_876;Safar 2;Fakfak | West Papua;;4326;132.467056;-2.624111;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This open cliff is situated north-east of Safar 1. It might be the cliff mentioned by Roder when he described Safar 1. Faded paintings are located at approximately 10 m asl, and are distributed over an area 3 m wide. Remains of three hand stencils can be seen as well as other unidentifiable red marks.
IPAD_877;Fuum;Fakfak | West Papua;;4326;132.522444;-2.642416;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Site number 2 of Roder's catalogue is a small island, situated between the Ogar and the Arguni Islands. On the southern part of the island, on an overhanging cliff approximately 4-5 m asl, some red marks as well as yellow pigments are visible. Some hand stencils and other figures are already faded. They are scattered along the wall for about 9 m. In a small niche are remains of a red anthropomorphic figure with both hands raised and legs spread apart. Unfortunately, someone has thickened the outline of this figure with a pencil to reveal it more clearly. This painting is in Roder's book. His informant told Roder that this figure is a female matutuo, characterized by the absence of the pointed hat.
IPAD_878;Oya;Fakfak | West Papua;;4326;132.558167;-2.653556;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Pictures here are still very clear, as in Roder's illustration. There are two red objects: the lower one looks like a bullet with a triangular shape, while the other is a long tubular form with two maize com-shaped objects hanging underneath. The length of the pictures does not exceed 50 cm.
IPAD_879;Risatot;Fakfak | West Papua;;4326;132.565444;-2.644027;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: The bay has a couple of islets and is well protected from the open sea. Paintings have been drawn about 5 m asl, most of them already faded. Of the five groups of paintings illustrated by Roder in his book, only one can be found and it is less clear than in Roder's illustration (Risatot, Figure 1), (Plate 92). The beautiful anthropomorphic figure which has a headdress like a helmet and a spiral penis or tail in Roder's book is now already faded, and part of the face has peeled off. A turtle painted on the left of the anthropomorphic figure mentioned earlier is faded, as are other figures and lines. A solid sun with rays can still be seen clearly. Remains of other yellowish-red pigments are scattered on this panel, but cannot be differentiated into figures. Roder described Risatot as a complex of paintings located in different places in this bay. Some were located in a cave. However, he did not mention the exact locality, except that this cave was situated approximately 100 m from the painted gallery and part of it was already ruined. At the entrance, Roder recorded remains of human and animal bones, ceramics, a model of a small boat, and a shell trumpet scattered on the ground. Roder got the impression that this place was used to keep not only the dead, but also important objects. He also recorded a wooden sculpture of an ancestor (matutua) in this cave complete with a charm of dugong teeth. Such a sculpture was also found on one of the islets in this bay. Roder mentioned that there were four small matutuo figures in a corner, but they were very fragile, and when he touched.
IPAD_880;Taminunusa/Batewa;Fakfak | West Papua;;4326;132.51375;-2.680834;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Taminunusa is an islet west of Andamata village. In Roder's book this island was named Batewa. The paintings are found on the north-eastern side of the islet on an overhung cliff. Remains of red marks are visible along this cliff for approximately 10 m. The paintings are already faded and nothing can be recognized. In Roder's time the paintings were already very faded. However, he still recognized two fishes and several hand stencils.
IPAD_881;Farek;Fakfak | West Papua;;4326;132.528556;-2.676389;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This islet is north-east of Andamata village and the paintings can be seen on the northern side at about 10 m asl. What is left now is a concentration of unidentifiable red marks, one of which is probably a fish stencil.
IPAD_882;Mernusa;Fakfak | West Papua;;4326;132.529306;-2.681195;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This small island is west of Wamarain, and south-east of Farek Island. Remains of unidentifiable red marks can be sighted at approximately 2.5 m asl.
IPAD_883;Ambibiaom;Fakfak | West Papua;;4326;132.535666;-2.678973;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Paintings are found about 2.5 m asl on an overhanging cliff, spread over about 4 m. Most of them are difficult to distinguish, but there are some lines that can still be seen clearly and probably form parts of a complicated design. Two of the three pictures of this site illustrated in Roder's book were identified. They are non-figurative, consisting of lines, spirals and circles. One has been made with white pigment on a red base (Plate 99). The other painting illustrated by Roder is not identifiable anymore, but may be one of the red marks on this cliff. Roder illustrated an intricate maze. We suggest that the pigment has fused in the rock, blurring the lines and creating a big red blotch, making the original design unrecognizable. It seems that quite a number of the pictures in Roder's book have deteriorated in this way.
IPAD_884;Goor;Fakfak | West Papua;;4326;132.534777;-2.685;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Goor is an open white cliff on the mainland facing Wamarain Island. A big black stalactite protrudes from the middle of this cliff and is regarded as a snake by the local inhabitants. Goor means 'snake'. On this 30 m-long cliff, paintings are scattered from about 1-1.5 m to 8-10 m asl. Almost all of the paintings are faded and now red patches as well as some unidentified lines can be seen in many places. There are hand stencils and probably an anthropomorphic figure (Plate 100). The upper part of the body with both hands raised beside its head can still be identified. There is also a white non-figurative painting, and a faded boomerang stencil can also still be seen. The dominant figures found here consist of red dots, about 10 cm in diameter scattered randomly on the upper part of the cliff. Some are arranged in a horizontal line. Approximately 10 m westward there is another cliff that also shows traces of red paintings. However, all that can be observed now are lines of dots. Roder did not describe Goor but he described a site named Barom situated a few hundred metres to the east of Goor with similar characteristics. Roder noted that in front
IPAD_885;Barom;Fakfak | West Papua;;4326;132.537694;-2.687222;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Barom is east of Goor, facing Wamarain Island. It is an open cliff where paintings are scattered 1-8 m asl for about 15 m. The cliff is dominated by red dots about 10 cm in diameter. Most of the paintings are faded and difficult to distinguish. A red hand stencil is located on the highest point of the cliff. The remaining paintings are faded red and yellow pigments.
IPAD_886;Potmbasi / Wamerei;Fakfak | West Papua;;4326;132.540777;-2.683195;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This site is a gallery, located east of Wamarain, on the southern side of Wamarain Island. It was mentioned by Roder as the second cliff of Wamerei. Remains of red marks can be seen scattered on the wall.
IPAD_887;Fo'ora;Fakfak | West Papua;;4326;132.542389;-2.685472;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This island is situated east of Wamarain and paintings are found in a 20 m long gallery, on the south side. Roder recorded it under the name of Ora. The left corner of this cliff forms a deep shelter, much like a cave, and on the ceiling some figures are still clearly visible, together with many faded red marks and hand stencils, as well as yellow marks. This site is dominated by fish figures, shown in a vertical position, but most of them are already faded (Plate 5.5). Geometric figures include circles, triangles, and inverted U- and V-shaped figures drawn in a group (Plates 108 and 109). Some unidentifiable figures are also present (Plate 110).
IPAD_888;Mariein;Fakfak | West Papua;;4326;132.542916;-2.690694;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: The island is located west of Sunduma, and paintings are distributed over three cliffs. The first one is an open cliff in the south-west of the island. At 8-10 m asl, a red hand stencil and a red mark, obliterated in the middle, can be seen clearly from a distance. At about 2 m asl there are also some very faded red marks. The second cliff is located about 30 m to the east of the first one. A stencil of a vertical dark red figure, about 80 cm long, forms the main attraction of this site. It has the shape of a fish, with its rounded head downward, but its identity is unclear (Plate 111). Two wavy lines in light red and at least seven hand stencils are clearly pictured. Above these hand stencils, two vertical fish stencils and a horizontal fish are to be seen. The paintings are distributed over approximately 10 m and the highest of them is about 7 m asl. Approximately 10 m further east, beyond a small cape, lies the third cliff facing north, towards an islet. There are several red hand stencils, some of them already badly flaked. At least four hand stencils can be identified clearly. Some flaked yellow marks are also to be seen. All of these paintings are found approximately 2.5 m asl and occupy a 3 m gallery.
IPAD_889;Sunduma;Fakfak | West Papua;;4326;132.553111;-2.689;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Paintings are found in three different places. The first group is on the overhanging cliff 3-5 m asl and scattered over about 7 m. Most of the figures are faded groups of dots, mostly red, but also yellow (Plate 112). The second group is found in a small white niche cut into a black cliff about 10 m asl. The paintings are very obvious, consisting of five dark red hand stencils, two oval stencils and some other unrecognized figures (Plate 1.1). The paintings are densely concentrated in this niche, occupying an area 3 m wide and 2 m high. There are also yellow dots. In another niche at the same cliff a concentration of red and yellow dots, each one approximately 10 cm in diameter, can be observed. The last group of paintings consists of unidentifiable red and yellow marks on a cliff 5-10 m asl.
IPAD_890;Cape Ufit;Fakfak | West Papua;;4326;132.568334;-2.688389;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Paintings are in two separate places, one in a gallery and the other in an open cliff. In the gallery they are approximately 3.5 m asl and higher, painted on the wall just above the platform as well as on the ceiling. Most of the paintings are now only faded red and yellow marks, sometimes already flaked and unidentifiable. Some of them form parallel lines, brackets and hooks. There is a red curved smear about 80 cm long and 20 cm thick, already flaked
IPAD_891;Babamba;Fakfak | West Papua;;4326;132.579528;-2.689722;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This small island is located between Cape Ufit and Mbosu'umata and has a painted cliff on the north side. In Roder's map this island is called Fior Lama. There are remains of red marks and a hand stencil approximately 5 m asl, over an area of 2 m width.
IPAD_892;Boam 1-4;Fakfak | West Papua;;4326;132.595389;-2.701472;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: Paintings can be seen clearly in dark red colour on a cliff about 10 m asl. A matutuo wearing a pointed hat, face complete with eyes and mouth, is the central attraction of this site. In Roder's illustration the body was pictured in 'X-ray' style, showing the backbone and horizontal lines coming out of it on the left and right. Today these infill lines are not visible, but seem to have fused together, so the inner part of the body shows a solid infill, of a lighter colour than the body's outline (Plate 34). There are other motifs depicted on this cliff: on the right, a round solid object with rays, which, according to Roder's informants, was a representation of the sun, and a geometric figure on the left, identified by the local inhabitants as a crocodile. Close to the matutuo is a long object that looks like a walking stick. Under the 'crocodile' are two eroded figures painted in bright red
IPAD_893;Manggo - Manga;Fakfak | West Papua;;4326;132.596889;-2.707056;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: The site is registered as Manga in Roder's book. This open cliff is located east of Boam 4. Red and yellow hand stencils can be seen clearly on the yellowish brown cliff. They mostly include the arm. Several geometric motifs are done in different hues of red. A number of intricate geometric figures on this cliff were considered by Roder to be typical of the Manga style (Figure 7). However, some of them have started to deteriorate, the lines are fusing together, and some paintings have peeled off and washed away. One painting depicted by Roder was a beautiful matutuo figure with an elaborate headdress, an 'X-ray' body, and a spiral tail or penis. Today only the top part of the headdress and the tip of the spiral tail can be seen
IPAD_894;Dijora;Fakfak | West Papua;;4326;132.602444;-2.705306;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This black anthropomorphic figure illustrated in Roder's book has deteriorated, and only half of it can be seen today (Plate 31). The red marks surrounding it are also severely flaked. The red paintings include intricate mazes and a lizard-like figure.
IPAD_895;Fior;Fakfak | West Papua;;4326;132.603083;-2.707667;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This open cliff is located next to Fior village, on its western side. Remains of red hand stencils can be seen. Roder did not mention this site. Probably this site is one of the sites mentioned by Roder under no. 22 (Cape Omata, Odi Island, Cape Awu, or Sinanruma).
IPAD_896;Urumbua uwat Mata;Fakfak | West Papua;;4326;132.607694;-2.706917;;No;Documented;Not specified;;;Archaeological Sites;Rock art site / Petroglyph / Pictograph / Hand stencil;;;;No;Arifin, K., & Delanghe, P. (2004). Rock art in West Papua. UNESCO. https://unesdoc.unesco.org/ark:/48223/pf0000135558;Description: This site is located east of Fior village. Before entering the village there are two open cliffs with paintings. The eastern cliff has paintings, approximately 25 m asl. What can be seen are only red marks, some of them very eroded. The second cliff located closer to Fior has paintings 3-8 m asl. Only red marks, a row of dots and a stencil of a round object are present.
